Creative_Type,Director,Distributor,IMDB_Rating,IMDB_Votes,MPAA_Rating,Major_Genre,Production_Budget,Release_Date,Rotten_Tomatoes_Rating,Running_Time_min,Source,Title,US_DVD_Sales,US_Gross,Worldwide_Gross
Kids Fiction,Kelly Asbury,Dreamworks SKG,6.6,8622.0,G,Adventure,80000000.0,24-May-02,,84.0,Original Screenplay,Spirit: Stallion of the Cimarron,,73215310.0,106515310.0
Science Fiction,George Lucas,20th Century Fox,,,PG,Adventure,115000000.0,16-May-02,,142.0,Original Screenplay,Star Wars Ep. II: Attack of the Clones,,310676740.0,656695615.0
Science Fiction,George Lucas,20th Century Fox,,,PG-13,Adventure,115000000.0,19-May-05,,140.0,Original Screenplay,Star Wars Ep. III: Revenge of the Sith,,380270577.0,848998877.0
Science Fiction,Paul Verhoeven,Sony Pictures,7.1,83516.0,R,Action,100000000.0,7-Nov-97,60.0,129.0,Based on Book/Short Story,Starship Troopers,,54768952.0,121100000.0
Contemporary Fiction,,Miramax,7.8,22274.0,R,Drama,500000.0,3-Oct-03,95.0,,Original Screenplay,The Station Agent,,5801558.0,7773824.0
Contemporary Fiction,,Walt Disney Pictures,4.5,13658.0,PG-13,Horror,20000000.0,24-Mar-06,9.0,91.0,Original Screenplay,Stay Alive,13333591.0,23086480.0,23187506.0
Contemporary Fiction,Woody Allen,Dreamworks SKG,6.5,15636.0,PG,Comedy,18000000.0,19-May-00,66.0,,Original Screenplay,Small Time Crooks,,17266359.0,29934477.0
Super Hero,,Warner Bros.,2.7,4409.0,PG-13,Action,16000000.0,15-Aug-97,12.0,,Based on Comic/Graphic Novel,Steel,,1686429.0,1686429.0
Contemporary Fiction,,20th Century Fox,5.1,3080.0,R,Drama,20000000.0,14-Aug-98,49.0,124.0,Based on Book/Short Story,How Stella Got Her Groove Back,,37672944.0,37672944.0
Contemporary Fiction,Frank Oz,Paramount Pictures,5.1,26712.0,PG-13,Comedy,100000000.0,11-Jun-04,26.0,93.0,Remake,The Stepford Wives,,59475623.0,96221971.0
Contemporary Fiction,Chris Columbus,Sony/TriStar,6.2,18505.0,PG-13,Drama,50000000.0,25-Dec-98,43.0,127.0,Original Screenplay,Stepmom,,91137662.0,119709917.0
Contemporary Fiction,,Sony/Screen Gems,4.3,13737.0,PG-13,Drama,14000000.0,12-Jan-07,26.0,113.0,Original Screenplay,Stomp the Yard,33252252.0,61356221.0,76356221.0
Contemporary Fiction,Marc Forster,Sony Pictures,7.8,74218.0,PG-13,Comedy,30000000.0,10-Nov-06,72.0,112.0,Original Screenplay,Stranger Than Fiction,30936711.0,40435190.0,45235190.0
,,,,,R,,9000000.0,20-Jun-03,,,,The Legend of Suriyothai,,454255.0,454255.0
Contemporary Fiction,,Walt Disney Pictures,5.9,9556.0,PG-13,Comedy,20000000.0,28-Apr-06,31.0,103.0,Original Screenplay,Stick It,27642935.0,26910736.0,30399714.0
Contemporary Fiction,Rupert Wainwright,MGM,6.0,29411.0,R,Horror,32000000.0,10-Sep-99,22.0,103.0,Original Screenplay,Stigmata,,50041732.0,89441732.0
Contemporary Fiction,David Koepp,Artisan,7.1,26752.0,R,Thriller/Suspense,12000000.0,10-Sep-99,,110.0,Based on Book/Short Story,A Stir of Echoes,,21133087.0,21133087.0
Contemporary Fiction,,Fox Searchlight,7.0,40291.0,R,Thriller/Suspense,20000000.0,11-Apr-08,36.0,,Original Screenplay,Street Kings,13420759.0,26415649.0,65589243.0
Kids Fiction,Rob Minkoff,Sony Pictures,5.8,23226.0,PG,Comedy,105000000.0,17-Dec-99,65.0,92.0,Based on Book/Short Story,Stuart Little,,140015224.0,298800000.0
Kids Fiction,Rob Minkoff,Sony Pictures,5.6,7534.0,PG,Comedy,120000000.0,19-Jul-02,83.0,78.0,Based on Book/Short Story,Stuart Little 2,,64956806.0,166000000.0
Science Fiction,Rob Cohen,Sony Pictures,4.8,21664.0,PG-13,Action,138000000.0,29-Jul-05,13.0,,Original Screenplay,Stealth,,32116746.0,76416746.0
,,Sony Pictures,,,PG-13,Action,20000000.0,18-Mar-05,,,Original Screenplay,Steamboy,,468867.0,10468867.0
,Norman Jewison,Sony Pictures,6.0,2735.0,R,Thriller/Suspense,27000000.0,12-Dec-03,23.0,,,The Statement,,765637.0,1545064.0
,,Miramax,6.4,1733.0,PG,,1500000.0,22-Mar-02,35.0,,,Stolen Summer,,119841.0,119841.0
Dramatization,Kimberly Peirce,Paramount Pictures,6.5,9268.0,R,Drama,25000000.0,28-Mar-08,,,Based on Real Life Events,Stop-Loss,4736139.0,10915744.0,11179472.0
Dramatization,Wolfgang Petersen,Warner Bros.,6.2,55716.0,PG-13,Drama,120000000.0,30-Jun-00,47.0,130.0,Based on Book/Short Story,The Perfect Storm,,182618434.0,328711434.0
Contemporary Fiction,Rob Reiner,Universal,5.6,10720.0,R,Romantic Comedy,50000000.0,15-Oct-99,28.0,74.0,Original Screenplay,The Story of Us,,27100030.0,27100030.0
Contemporary Fiction,,Sony/Screen Gems,5.3,6263.0,PG-13,Thriller/Suspense,20000000.0,16-Oct-09,11.0,,Remake,The Stepfather,6587798.0,29062561.0,29227561.0
Contemporary Fiction,Kevin MacDonald,Universal,7.3,34067.0,PG-13,Thriller/Suspense,60000000.0,17-Apr-09,84.0,127.0,Based on TV,State of Play,13578224.0,37017955.0,91445389.0
Contemporary Fiction,,Warner Bros.,6.2,6557.0,PG-13,Adventure,27000000.0,6-Aug-08,64.0,111.0,Based on Book/Short Story,The Sisterhood of the Traveling Pants 2,15266725.0,44089964.0,44154645.0
Contemporary Fiction,Ken Kwapis,Warner Bros.,,,PG,Drama,25000000.0,1-Jun-05,,,Based on Book/Short Story,Sisterhood of the Traveling Pants,,39053061.0,41560117.0
Contemporary Fiction,Anne Fletcher,Walt Disney Pictures,6.1,21691.0,PG-13,Drama,12000000.0,11-Aug-06,19.0,98.0,Original Screenplay,Step Up,51317604.0,65328121.0,115328121.0
Dramatization,David Lynch,Walt Disney Pictures,8.0,36265.0,G,Drama,10000000.0,15-Oct-99,95.0,,Based on Real Life Events,The Straight Story,,6197866.0,6197866.0
Science Fiction,Jonathan Frakes,Paramount Pictures,7.6,45106.0,PG-13,Adventure,46000000.0,22-Nov-96,,111.0,Based on TV,Star Trek: First Contact,,92027888.0,150000000.0
Science Fiction,Jonathan Frakes,Paramount Pictures,6.4,26559.0,PG,Adventure,70000000.0,11-Dec-98,,100.0,Based on TV,Star Trek: Insurrection,,70187658.0,117800000.0
Science Fiction,,Paramount Pictures,6.4,28449.0,PG-13,Adventure,60000000.0,13-Dec-02,,117.0,Based on TV,Star Trek: Nemesis,,43254409.0,67312826.0
Contemporary Fiction,,Weinstein Co.,,,PG,Action,40000000.0,13-Oct-06,,,Based on Book/Short Story,Alex Rider: Operation Stormbreaker,,659210.0,9351567.0
Contemporary Fiction,,Focus Features,6.0,35078.0,R,Thriller/Suspense,9000000.0,30-May-08,44.0,85.0,Original Screenplay,The Strangers,15789825.0,52597610.0,80597610.0
Contemporary Fiction,Jay Chandrasekhar,Fox Searchlight,6.8,29514.0,R,Comedy,3000000.0,15-Feb-02,,,Original Screenplay,Super Troopers,,18492362.0,23046142.0
Contemporary Fiction,,ThinkFilm,5.9,4941.0,R,Comedy,2000000.0,28-Jun-06,,,Based on TV,Strangers with Candy,,2072645.0,2077844.0
Science Fiction,George Lucas,20th Century Fox,,,PG,Adventure,115000000.0,19-May-99,,133.0,Original Screenplay,Star Wars Ep. I: The Phantom Menace,,431088297.0,924288297.0
Contemporary Fiction,Bobby Farrelly,20th Century Fox,5.9,23196.0,PG-13,Comedy,55000000.0,12-Dec-03,60.0,118.0,Original Screenplay,Stuck On You,,33832741.0,63537164.0
Contemporary Fiction,,Walt Disney Pictures,5.6,20345.0,PG-13,Drama,17500000.0,14-Feb-08,25.0,,Original Screenplay,Step Up 2 the Streets,21801408.0,58017783.0,150017783.0
Contemporary Fiction,Phil Alden Robinson,Paramount Pictures,6.3,38586.0,PG-13,Action,68000000.0,31-May-02,59.0,124.0,Based on Book/Short Story,The Sum of All Fears,,118471320.0,193500000.0
Contemporary Fiction,John Sayles,Sony Pictures Classics,6.8,2769.0,PG-13,Drama,5600000.0,21-Jun-02,80.0,,Original Screenplay,Sunshine State,,3064356.0,3064356.0
Contemporary Fiction,,20th Century Fox,2.9,2514.0,PG-13,Action,30000000.0,17-Aug-05,6.0,,Original Screenplay,Supercross,,3102550.0,3252550.0
Kids Fiction,,Sony Pictures,7.0,20974.0,PG,Adventure,100000000.0,8-Jun-07,77.0,86.0,Original Screenplay,Surf's Up,46260220.0,58867694.0,145395745.0
Science Fiction,Jonathan Mostow,Walt Disney Pictures,6.3,36940.0,PG-13,Action,80000000.0,25-Sep-09,39.0,104.0,Based on Comic/Graphic Novel,Surrogates,11099238.0,38577772.0,119668350.0
Historical Fiction,Spike Lee,Walt Disney Pictures,6.5,18431.0,R,Drama,22000000.0,2-Jul-99,50.0,142.0,Based on Real Life Events,Summer of Sam,,19288130.0,19288130.0
Dramatization,,IFC Films,5.7,3838.0,Not Rated,Drama,4600000.0,28-May-08,,,Based on Book/Short Story,Savage Grace,,434417.0,968805.0
Historical Fiction,Steven Spielberg,Dreamworks SKG,8.5,270540.0,R,Drama,65000000.0,24-Jul-98,91.0,169.0,Original Screenplay,Saving Private Ryan,,216335085.0,481635085.0
Contemporary Fiction,,Sony Pictures,5.9,43260.0,PG-13,Action,70000000.0,8-Aug-03,48.0,117.0,Based on TV,S.W.A.T.,,116877597.0,198100000.0
Contemporary Fiction,Alexander Payne,Fox Searchlight,7.8,69778.0,R,Drama,17000000.0,22-Oct-04,97.0,125.0,Based on Book/Short Story,Sideways,,71502303.0,109705641.0
Contemporary Fiction,Peter Chelsom,Miramax,7.6,2192.0,PG-13,Romantic Comedy,40000000.0,15-Oct-04,,106.0,Remake,Shall We Dance?,,57887882.0,118097882.0
Fantasy,David Koepp,Sony Pictures,6.5,53868.0,PG-13,Thriller/Suspense,40000000.0,12-Mar-04,46.0,96.0,Based on Book/Short Story,Secret Window,,47958031.0,92958031.0
Contemporary Fiction,Guy Ritchie,Sony Pictures,3.4,7665.0,R,Romantic Comedy,10000000.0,11-Oct-02,5.0,,Remake,Swept Away,,598645.0,598645.0
Contemporary Fiction,,Focus Features,6.8,19992.0,R,Thriller/Suspense,7800000.0,4-Jul-03,84.0,,Original Screenplay,Swimming Pool,,10130108.0,22441323.0
Contemporary Fiction,Edward Burns,Paramount Vantage,,,R,Comedy,1000000.0,21-Nov-01,,,Original Screenplay,The Sidewalks of New York,,2402459.0,3100834.0
Contemporary Fiction,,20th Century Fox,4.6,9577.0,PG-13,Drama,10000000.0,6-Sep-02,15.0,86.0,Original Screenplay,Swimfan,,28563926.0,28563926.0
Contemporary Fiction,,Warner Bros.,6.0,20891.0,PG-13,Drama,40000000.0,16-Feb-01,16.0,120.0,Remake,Sweet November,,25288103.0,65754228.0
Contemporary Fiction,,Universal,6.2,9309.0,PG-13,Comedy,16500000.0,21-Sep-07,37.0,107.0,Traditional/Legend/Fairytale,Sydney White,6828112.0,11892415.0,12778631.0
Contemporary Fiction,,Paramount Pictures,6.1,5141.0,R,Action,38000000.0,31-Oct-97,32.0,,Original Screenplay,Switchback,,6504442.0,6504442.0
Science Fiction,,Warner Bros.,5.4,17513.0,PG,Adventure,8500000.0,15-Aug-08,19.0,98.0,Original Screenplay,Star Wars: The Clone Wars,22831563.0,35161554.0,68161554.0
Contemporary Fiction,Roger Kumble,Sony Pictures,4.7,23378.0,R,Romantic Comedy,43000000.0,12-Apr-02,25.0,,Original Screenplay,The Sweetest Thing,,24430272.0,44633441.0
Contemporary Fiction,Ivan Reitman,Walt Disney Pictures,4.7,48.0,PG-13,Romantic Comedy,80000000.0,12-Jun-98,37.0,101.0,Original Screenplay,"Six Days, Seven Nights",,74339294.0,164800000.0
Contemporary Fiction,,Summit Entertainment,6.8,26920.0,R,Comedy,19000000.0,17-Oct-08,46.0,,Based on Book/Short Story,Sex Drive,10245880.0,8402485.0,10412485.0
Contemporary Fiction,,Fox Searchlight,7.1,20916.0,R,Drama,4300000.0,13-Jun-01,,,Original Screenplay,Sexy Beast,,6946056.0,6946056.0
,Chan-wook Park,Tartan Films,7.7,19341.0,Not Rated,Thriller/Suspense,4500000.0,5-May-06,,,Original Screenplay,Chinjeolhan geumjassi,,211667.0,23471871.0
Contemporary Fiction,,Sony Pictures Classics,,,R,Drama,20000000.0,24-Oct-08,67.0,,Original Screenplay,"Synecdoche, New York",,3081925.0,3081925.0
Contemporary Fiction,,Warner Bros.,7.1,53265.0,R,Thriller/Suspense,50000000.0,23-Nov-05,72.0,126.0,Based on Book/Short Story,Syriana,15415665.0,50824620.0,95024620.0
Contemporary Fiction,E. Elias Merhige,Paramount Pictures,5.8,9804.0,R,Thriller/Suspense,27000000.0,27-Aug-04,18.0,,Original Screenplay,Suspect Zero,,8712564.0,8712564.0
Contemporary Fiction,Gary Winick,Miramax,6.1,3800.0,PG-13,Comedy,150000.0,19-Jul-02,78.0,,Original Screenplay,Tadpole,,2891288.0,3200241.0
Historical Fiction,John Boorman,Sony Pictures,,,R,Thriller/Suspense,18000000.0,30-Mar-01,,,Based on Book/Short Story,Tailor of Panama,,13491653.0,27491653.0
Contemporary Fiction,Pierre Morel,20th Century Fox,4.8,1125.0,PG-13,Thriller/Suspense,25000000.0,30-Jan-09,,,Original Screenplay,Taken,67315399.0,145000989.0,225461461.0
Dramatization,,New Line,6.5,10015.0,PG-13,Drama,30000000.0,1-Apr-06,44.0,,Based on Real Life Events,Take the Lead,21100670.0,34742066.0,65742066.0
Contemporary Fiction,Adam McKay,Sony Pictures,6.4,50407.0,PG-13,Comedy,73000000.0,4-Aug-06,72.0,,Original Screenplay,Talladega Nights: The Ballad of Ricky Bobby,84838372.0,148213377.0,163013377.0
Historical Fiction,Anthony Minghella,Paramount Pictures,7.2,63319.0,R,Drama,40000000.0,25-Dec-99,82.0,139.0,Based on Book/Short Story,The Talented Mr. Ripley,,81292135.0,81292135.0
Factual,,WellSpring,7.1,3847.0,Not Rated,Documentary,218.0,6-Oct-04,,,Based on Real Life Events,Tarnation,,592014.0,1162014.0
,,,6.8,520.0,,Comedy,3500000.0,17-Sep-99,,,,Taxman,,9871.0,9871.0
Science Fiction,Jonathan Frakes,Universal,4.0,5397.0,PG,Adventure,55000000.0,30-Jul-04,19.0,,Based on TV,Thunderbirds,,6768055.0,28231444.0
Contemporary Fiction,Malcolm D. Lee,Universal,6.1,2019.0,R,Romantic Comedy,9000000.0,22-Oct-99,71.0,120.0,Original Screenplay,The Best Man,,34102780.0,34572780.0
Contemporary Fiction,,Artisan,4.0,16122.0,R,Horror,15000000.0,27-Oct-00,,90.0,Original Screenplay,Book of Shadows: Blair Witch 2,,26421314.0,47721314.0
Science Fiction,,Sony/Screen Gems,4.8,13025.0,PG-13,Horror,30000000.0,26-Aug-05,12.0,,Original Screenplay,The Cave,,15007991.0,27147991.0
Contemporary Fiction,,Sony/Screen Gems,5.4,3351.0,PG-13,Drama,13000000.0,21-Nov-07,55.0,118.0,Original Screenplay,This Christmas,17922664.0,49121934.0,49778552.0
Science Fiction,Jon Amiel,Paramount Pictures,5.3,27375.0,PG-13,Action,85000000.0,28-Mar-03,42.0,133.0,Original Screenplay,The Core,,31111260.0,74132631.0
Contemporary Fiction,John McTiernan,MGM,6.7,37692.0,R,Drama,48000000.0,6-Aug-99,67.0,111.0,Remake,The Thomas Crown Affair,,69304264.0,124304264.0
Dramatization,Tom Hooper,Sony Pictures Classics,7.5,7560.0,R,Drama,6400000.0,9-Oct-09,94.0,97.0,Based on Factual Book/Article,The Damned United,,449865.0,4054204.0
Kids Fiction,Sam Fell,Universal,6.1,7460.0,G,Adventure,60000000.0,19-Dec-08,55.0,93.0,Based on Book/Short Story,The Tale of Despereaux,26233404.0,50877145.0,88717945.0
Contemporary Fiction,Trey Parker,Paramount Pictures,7.3,58763.0,R,Comedy,20000000.0,15-Oct-04,,98.0,Original Screenplay,Team America: World Police,,32774834.0,50274834.0
Dramatization,Franco Zeffirelli,MGM,6.7,5435.0,PG,Drama,14000000.0,14-May-99,67.0,116.0,Based on Real Life Events,Tea with Mussolini,,14395874.0,14395874.0
Contemporary Fiction,Antoine Fuqua,Sony Pictures,6.4,34304.0,R,Action,75000000.0,7-Mar-03,34.0,121.0,Original Screenplay,Tears of the Sun,,43632458.0,85632458.0
,,Warner Bros.,6.1,1610.0,R,Comedy,4000000.0,28-Jan-00,,,Original Screenplay,The Big Tease,,185577.0,185577.0
Contemporary Fiction,,Sony Pictures,5.5,36678.0,R,Comedy,15000000.0,14-Dec-01,28.0,89.0,Original Screenplay,Not Another Teen Movie,,37882551.0,62401343.0
Fantasy,,Roadside Attractions,5.5,18.0,R,Comedy,2000000.0,18-Jan-08,,,Original Screenplay,Teeth,,347578.0,2300349.0
Fantasy,,Walt Disney Pictures,7.4,34482.0,PG,Drama,25000000.0,16-Feb-07,85.0,95.0,Based on Book/Short Story,Bridge to Terabithia,41383048.0,82234139.0,136934139.0
Science Fiction,Jonathan Mostow,Warner Bros.,6.6,107667.0,R,Action,170000000.0,1-Jul-03,,109.0,Original Screenplay,Terminator 3: Rise of the Machines,,150358296.0,433058296.0
Science Fiction,Joseph McGinty Nichol,Warner Bros.,,,PG-13,Action,200000000.0,21-May-09,,116.0,Original Screenplay,Terminator Salvation: The Future Begins,28434778.0,125322469.0,371628539.0
Science Fiction,Michael Bay,Paramount Pictures,7.3,197131.0,PG-13,Action,151000000.0,3-Jul-07,57.0,140.0,Based on TV,Transformers,290787166.0,319246193.0,708272592.0
Science Fiction,Michael Bay,Paramount Pictures,6.0,95786.0,PG-13,Action,210000000.0,24-Jun-09,20.0,149.0,Based on TV,Transformers: Revenge of the Fallen,217509899.0,402111870.0,836303693.0
Contemporary Fiction,Neal Brennan,Paramount Vantage,,,R,Comedy,10000000.0,14-Aug-09,26.0,89.0,Original Screenplay,"The Goods: Live Hard, Sell Hard",,15122676.0,15122676.0
Dramatization,Bill Paxton,Walt Disney Pictures,7.3,7876.0,PG,Drama,25000000.0,30-Sep-05,62.0,,Based on Book/Short Story,The Greatest Game Ever Played,37687804.0,15331289.0,15425073.0
Contemporary Fiction,Roman Polanski,Summit Entertainment,7.6,22875.0,PG-13,Thriller/Suspense,45000000.0,19-Feb-10,84.0,,Based on Book/Short Story,The Ghost Writer,3354366.0,15541549.0,63241549.0
Historical Fiction,,,7.4,5548.0,,Action,10000000.0,23-Apr-10,,,Original Screenplay,Joheunnom nabbeunnom isanghannom,,128486.0,42226657.0
Contemporary Fiction,Danny Boyle,20th Century Fox,4.5,229.0,R,Drama,50000000.0,11-Feb-00,19.0,119.0,Based on Book/Short Story,The Beach,,39778599.0,39778599.0
Fantasy,Richard Kelly,Warner Bros.,6.8,418.0,PG-13,Thriller/Suspense,25000000.0,6-Nov-09,45.0,,Based on Book/Short Story,The Box,3907625.0,15051977.0,26341896.0
Kids Fiction,,Paramount Pictures,6.7,1104.0,PG,Adventure,25000000.0,20-Dec-02,,85.0,Based on TV,The Wild Thornberrys,,40108697.0,60694737.0
Contemporary Fiction,William Friedkin,Lionsgate,6.0,14164.0,R,Drama,4000000.0,25-May-07,,,Based on Play,Bug,1251654.0,7006708.0,7006708.0
Contemporary Fiction,,Miramax/Dimension,4.6,6550.0,PG-13,Horror,17000000.0,27-Nov-02,37.0,,Original Screenplay,They,,12840842.0,12840842.0
Fantasy,,Lionsgate,5.3,17304.0,PG-13,Thriller/Suspense,12000000.0,1-Feb-08,22.0,,Remake,The Eye,12319404.0,31418697.0,56706727.0
Contemporary Fiction,Rupert Wainwright,Sony Pictures,3.3,15760.0,PG-13,Horror,18000000.0,14-Oct-05,5.0,101.0,Remake,The Fog,,29511112.0,37048526.0
Dramatization,Terrence Malick,20th Century Fox,7.5,60966.0,R,Drama,52000000.0,23-Dec-98,78.0,166.0,Based on Book/Short Story,The Thin Red Line,,36400491.0,36400491.0
Dramatization,Roger Donaldson,New Line,7.3,23578.0,PG-13,Drama,80000000.0,25-Dec-00,82.0,145.0,Based on Real Life Events,Thirteen Days,,34566746.0,66554547.0
Contemporary Fiction,Jon Turteltaub,Walt Disney Pictures,5.9,14927.0,PG,Comedy,65000000.0,7-Jul-00,49.0,104.0,Original Screenplay,The Kid,,69688384.0,69688384.0
Contemporary Fiction,Les Mayfield,New Line,5.4,9356.0,PG-13,Comedy,20000000.0,9-Sep-05,11.0,,Original Screenplay,The Man,,8330720.0,10393696.0
Contemporary Fiction,William Malone,Warner Bros.,5.2,22795.0,R,Horror,19000000.0,29-Oct-99,25.0,96.0,Original Screenplay,House on Haunted Hill,,40846082.0,40846082.0
Science Fiction,James Wong,Sony Pictures,5.6,24416.0,PG-13,Action,49000000.0,2-Nov-01,13.0,87.0,Original Screenplay,The One,,43905746.0,43905746.0
Science Fiction,,Magnolia Pictures,7.1,26783.0,R,Action,12000000.0,9-Mar-07,,,Original Screenplay,Gwoemul,,2201923.0,89006691.0
Contemporary Fiction,,The Bigger Picture,5.0,2825.0,PG-13,Thriller/Suspense,2400000.0,5-Jan-07,5.0,,Based on Book/Short Story,Thr3e,,1008849.0,1060418.0
Contemporary Fiction,,Warner Bros.,5.8,11148.0,PG-13,Romantic Comedy,20000000.0,22-Oct-99,28.0,,Original Screenplay,Three to Tango,,10570375.0,10570375.0
Science Fiction,,Sony Pictures,6.7,19939.0,R,Thriller/Suspense,16000000.0,28-May-99,28.0,,Based on Book/Short Story,The Thirteenth Floor,,11810854.0,11810854.0
Fantasy,John McTiernan,Walt Disney Pictures,6.3,36151.0,R,Action,125000000.0,27-Aug-99,33.0,103.0,Based on Book/Short Story,The 13th Warrior,,32698899.0,61698899.0
Science Fiction,,Dreamworks SKG,5.0,19370.0,PG-13,Action,60000000.0,27-Sep-02,22.0,99.0,Original Screenplay,The Tuxedo,,50586000.0,50586000.0
Kids Fiction,,Walt Disney Pictures,6.0,2986.0,G,Adventure,20000000.0,11-Feb-00,61.0,77.0,Spin-Off,The Tigger Movie,,4554533.0,55159800.0
Science Fiction,Richard Donner,Paramount Pictures,5.3,19318.0,PG-13,Adventure,80000000.0,26-Nov-03,11.0,,Based on Book/Short Story,Timeline,,19480739.0,26703184.0
Contemporary Fiction,Steven Spielberg,Paramount Pictures,,,,Adventure,130000000.0,23-Dec-11,,,Based on Comic/Graphic Novel,The Adventures of Tintin: Secret of the Unicorn,,0.0,0.0
Contemporary Fiction,Catherine Hardwicke,Fox Searchlight,7.0,31482.0,R,Drama,2000000.0,20-Aug-03,,,Original Screenplay,Thirteen,,4601043.0,6302406.0
Science Fiction,Don Bluth,20th Century Fox,6.4,22286.0,PG,Adventure,75000000.0,16-Jun-00,51.0,95.0,Original Screenplay,Titan A.E.,,22751979.0,36751979.0
Historical Fiction,James Cameron,Paramount Pictures,7.4,240732.0,PG-13,Thriller/Suspense,200000000.0,19-Dec-97,82.0,194.0,Original Screenplay,Titanic,,600788188.0,1842879955.0
Contemporary Fiction,,Focus Features,7.8,3093.0,R,Comedy,4000000.0,9-Jul-10,96.0,,Original Screenplay,The Kids Are All Right,,20553799.0,20553799.0
Super Hero,Stephen Norrington,20th Century Fox,5.5,50710.0,PG-13,Adventure,78000000.0,11-Jul-03,17.0,110.0,Based on Comic/Graphic Novel,The League of Extraordinary Gentlemen,,66465204.0,179265204.0
Science Fiction,,Dreamworks SKG,5.6,32465.0,PG-13,Adventure,80000000.0,8-Mar-02,28.0,96.0,Based on Book/Short Story,The Time Machine,,56684819.0,98983590.0
Contemporary Fiction,,Sony Pictures,4.9,9505.0,R,Comedy,11000000.0,30-Mar-01,15.0,,Original Screenplay,Tomcats,,13558739.0,13558739.0
Science Fiction,Frank Darabont,MGM,7.4,76830.0,R,Horror,13000000.0,21-Nov-07,73.0,127.0,Based on Book/Short Story,The Mist,29059367.0,25593755.0,54777490.0
Science Fiction,,Warner Bros.,6.6,26178.0,PG,Action,35000000.0,23-Mar-07,,88.0,Based on Comic/Graphic Novel,TMNT,30836109.0,54149098.0,95009888.0
Contemporary Fiction,Roger Spottiswoode,MGM,6.4,46650.0,PG-13,Action,110000000.0,19-Dec-97,55.0,119.0,Based on Book/Short Story,Tomorrow Never Dies,,125304276.0,339504276.0
Contemporary Fiction,Wes Anderson,Walt Disney Pictures,7.6,82349.0,R,Black Comedy,28000000.0,14-Dec-01,79.0,110.0,Original Screenplay,The Royal Tenenbaums,,52353636.0,71430876.0
Contemporary Fiction,Jan De Bont,Paramount Pictures,5.2,32832.0,PG-13,Adventure,90000000.0,25-Jul-03,,117.0,Based on Game,Lara Croft: Tomb Raider: The Cradle of Life,,65653758.0,156453758.0
